Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 19:30:00,70.6,93.0,45.81,57.07,103.22,,48.06,2.64,9.39,0.92,,,,1.09,3.07,24.89,99.9,,307.15,,0.0,,,
2022-01-01 19:45:00,72.0,93.0,91.07,68.44,159.34,,48.31,3.32,9.24,0.82,,,,1.37,3.9,24.78,99.9,,307.8,,0.0,,,
2022-01-01 20:00:00,72.0,93.0,161.27,61.3,222.72,,49.3,3.85,10.0,0.87,,,,1.62,4.49,24.64,99.9,,306.79,,0.0,,,
2022-01-01 20:15:00,72.0,126.89,162.28,59.5,221.56,,49.08,4.14,10.18,0.93,,,,1.65,4.73,24.6,99.9,,307.45,,0.0,,,
2022-01-01 20:30:00,131.73,154.0,143.19,48.61,191.8,,50.45,3.96,10.21,1.03,,,,1.95,6.04,24.49,99.9,,306.79,,0.0,,,
2022-01-01 20:45:00,136.0,154.0,201.64,51.46,253.11,,51.0,4.72,8.98,1.15,,,,2.95,6.87,24.33,99.9,,307.04,,0.0,,,
2022-01-01 21:00:00,136.0,154.0,142.11,51.05,192.86,,51.77,4.17,8.83,1.29,,,,4.13,7.94,24.22,99.9,,243.12,,0.0,,,
2022-01-01 21:15:00,136.0,195.92,107.9,54.84,162.08,,52.16,3.79,10.09,1.44,,,,4.61,8.35,24.11,99.9,,34.28,,0.0,,,
2022-01-01 21:30:00,165.87,231.0,92.55,55.11,147.55,,52.34,3.57,9.68,1.68,,,,5.07,9.28,23.82,99.9,,34.16,,0.0,,,
2022-01-01 21:45:00,168.0,231.0,58.09,51.52,109.76,,53.1,3.18,8.9,1.77,,,,5.42,9.53,23.47,99.9,,34.2,,0.0,,,
2022-01-01 22:00:00,168.0,231.0,140.03,48.43,189.08,,52.87,3.95,9.52,1.86,,,,5.81,10.28,23.24,99.9,,97.23,,0.0,,,
2022-01-01 22:15:00,,179.33,,,,,,5.39,,,,,,,,23.16,99.9,,304.4,,0.0,,,
2022-01-01 22:30:00,130.67,138.0,216.61,44.55,261.15,,53.53,4.82,8.82,2.01,,,,5.52,9.13,23.24,99.9,,304.64,,0.0,,,
2022-01-01 22:45:00,128.0,138.0,96.03,48.79,144.74,,53.01,3.36,8.44,2.08,,,,6.15,10.53,23.33,99.9,,304.31,,0.0,,,
2022-01-01 23:00:00,128.0,138.0,67.53,55.67,123.18,,53.01,2.86,7.7,2.18,,,,6.0,10.15,23.3,99.9,,301.47,,0.0,,,
2022-01-01 23:15:00,,,35.04,52.41,87.41,,53.5,2.53,10.89,2.06,,,,5.92,10.27,23.26,99.9,,304.11,,0.0,,,
2022-01-01 23:30:00,103.4,112.0,11.56,35.95,47.5,,53.19,2.17,16.34,2.2,,,,5.79,10.7,23.08,99.9,,304.15,,0.0,,,
2022-01-01 23:45:00,101.0,112.0,22.06,34.93,57.22,,52.04,2.26,15.06,1.98,,,,5.94,10.14,22.97,99.9,,304.12,,0.0,,,
2022-01-02 00:00:00,101.0,112.0,76.01,56.63,132.49,,52.38,3.14,11.04,1.92,,,,5.69,9.29,23.01,99.9,,304.65,,0.0,,,
2022-01-02 00:15:00,,,66.87,59.55,126.58,,51.75,2.72,11.0,1.91,,,,5.39,9.39,23.38,99.9,,304.89,,0.0,,,
2022-01-02 00:30:00,,,67.05,60.29,127.33,,51.35,2.8,9.66,1.86,,,,4.87,9.27,23.6,99.9,,304.42,,0.0,,,
2022-01-02 00:45:00,,,99.06,62.9,161.95,,51.59,2.52,8.43,1.89,,,,4.55,8.64,23.6,99.9,,304.3,,0.0,,,
2022-01-02 01:00:00,,,61.51,53.19,114.51,0.89,50.44,2.5,12.54,1.83,,,,4.13,8.77,23.54,99.9,,304.25,,0.0,,,
2022-01-02 01:15:00,,,21.96,17.62,39.58,2.27,50.06,2.02,26.7,1.71,,,,4.06,7.76,23.53,99.9,,304.46,,0.0,,,
2022-01-02 01:30:00,,,7.23,31.27,38.51,,49.6,1.91,34.0,1.77,,,,3.8,7.3,23.59,99.9,,305.6,,0.0,,,
2022-01-02 01:45:00,,,5.19,27.06,32.25,,48.49,1.92,38.72,1.65,,,,3.41,6.88,23.72,99.9,,306.15,,0.0,,,
2022-01-02 02:00:00,,,3.65,24.63,28.27,,48.3,1.87,38.12,1.63,,,,3.18,5.99,23.87,99.9,,241.6,,0.0,,,
2022-01-02 02:15:00,,,,,,,,,,,,,,,,23.84,99.9,,34.02,,0.0,,,
2022-01-02 02:30:00,,,5.98,32.52,38.49,,47.72,1.94,35.81,1.45,,,,2.7,5.35,23.72,99.9,,32.99,,0.0,,,
2022-01-02 02:45:00,,,3.58,24.26,27.86,,47.74,1.98,34.68,1.39,,,,2.47,5.06,23.61,99.9,,33.65,,0.0,,,
2022-01-02 03:00:00,,,3.06,21.48,24.55,,46.67,2.0,36.69,1.38,,,,2.16,4.58,23.45,99.9,,54.56,,0.0,,,
2022-01-02 03:15:00,,,7.7,45.77,53.5,,47.23,1.9,19.08,1.31,,,,1.77,3.49,23.31,99.9,,125.34,,0.0,,,
2022-01-02 03:30:00,,,30.13,52.86,82.89,,46.8,2.11,11.38,1.29,,,,1.52,3.39,23.12,99.9,,125.17,,0.0,,,
2022-01-02 03:45:00,,,27.88,51.42,79.36,,47.08,2.05,9.91,1.23,,,,1.59,3.18,22.91,99.9,,125.33,,0.0,,,
2022-01-02 04:00:00,,,61.91,47.49,109.22,,47.37,1.97,8.36,1.12,,,,1.94,3.46,22.69,99.9,,103.9,,0.0,,,
2022-01-02 04:15:00,,,54.37,46.49,100.87,0.29,47.38,2.12,8.28,1.14,,,,1.43,3.54,22.52,99.9,,34.5,,0.0,,,
2022-01-02 04:30:00,76.93,83.0,80.83,56.36,137.27,,47.31,2.18,6.92,1.18,,,,1.45,3.52,22.36,99.9,,34.49,,0.0,,,
2022-01-02 04:45:00,76.0,83.0,88.05,46.69,134.76,0.41,47.4,2.15,7.53,1.15,,,,1.44,3.57,22.18,99.9,,34.78,,0.0,,,
2022-01-02 05:00:00,76.0,83.0,48.1,43.35,91.44,,47.61,2.04,8.23,1.11,,,,1.4,3.33,22.04,99.9,,34.39,,0.0,,,
2022-01-02 05:15:00,76.0,81.89,36.65,40.44,77.07,,47.04,1.99,14.54,1.09,,,,1.32,3.48,22.02,99.9,,34.58,,0.0,,,
2022-01-02 05:30:00,,,59.84,44.82,104.51,,47.68,2.14,8.41,1.06,,,,1.45,3.73,22.02,99.9,,34.56,,0.0,,,
2022-01-02 05:45:00,,,90.38,49.41,139.82,,46.5,2.51,8.3,1.02,,,,1.51,3.43,21.93,99.9,,34.56,,0.0,,,
2022-01-02 06:00:00,,,54.55,44.68,99.36,0.46,46.7,2.27,8.56,0.99,,,,1.57,3.32,21.82,99.9,,34.05,,0.0,,,
2022-01-02 06:15:00,82.0,91.08,50.56,44.57,95.14,,46.63,2.17,9.58,1.04,,,,1.58,3.32,21.67,99.9,,34.18,,0.0,,,
2022-01-02 06:30:00,84.8,99.0,57.83,40.33,98.32,,47.04,2.24,9.91,1.05,,,,1.51,3.2,21.59,99.9,,33.9,,0.0,,,
2022-01-02 06:45:00,85.0,99.0,58.46,41.21,99.67,,47.16,2.21,9.38,0.99,,,,1.45,3.18,21.59,99.9,,34.41,,0.0,,,
2022-01-02 07:00:00,85.0,99.0,74.77,39.16,113.91,,46.89,2.47,7.78,0.96,,,,1.6,3.42,21.56,99.9,,102.81,,0.0,,,
2022-01-02 07:15:00,,,92.75,35.93,128.56,,47.49,2.64,9.94,0.94,,,,1.59,3.77,21.48,99.9,,304.56,,0.0,,,
2022-01-02 07:30:00,,,45.92,37.7,83.66,0.97,47.66,2.15,10.93,0.96,,,,1.71,3.88,21.43,99.9,,304.47,,0.0,3.72,,
2022-01-02 07:45:00,,,46.13,39.42,85.6,1.31,47.88,2.18,11.65,0.96,,,,1.69,4.22,21.54,99.9,,304.07,,0.0,13.57,,
2022-01-02 08:00:00,,,83.51,34.91,118.56,,47.72,2.49,8.98,0.97,,,,1.62,4.23,21.78,99.9,,238.22,,0.0,24.91,,
2022-01-02 08:15:00,,,113.92,40.35,154.25,,48.68,2.59,8.3,0.93,,,,1.73,4.17,22.32,99.9,,33.69,,0.0,40.35,,
2022-01-02 08:30:00,,,15.0,29.66,44.66,,48.39,1.84,16.58,0.93,,,,1.74,4.25,22.97,99.9,,33.41,,0.0,56.35,,
2022-01-02 08:45:00,,,11.83,27.15,38.98,,49.11,1.77,19.03,0.99,,,,1.84,4.3,23.66,99.9,,33.33,,0.0,70.11,,
2022-01-02 09:00:00,,,11.93,27.07,38.99,,48.61,1.82,22.82,0.97,,,,1.74,4.31,24.49,99.9,,84.49,,0.0,86.11,,
2022-01-02 09:15:00,,,10.45,25.09,35.52,,48.52,1.83,27.97,0.95,,,,1.69,4.64,25.68,99.9,,212.9,,0.0,100.63,,
2022-01-02 09:30:00,,,9.65,25.65,35.29,,48.47,1.86,29.97,0.95,,,,1.74,4.89,26.92,99.9,,213.17,,0.0,130.35,,
2022-01-02 09:45:00,,,9.2,27.61,36.81,,49.1,1.87,33.98,0.91,,,,1.74,4.71,27.7,99.9,,214.1,,0.0,140.24,,
2022-01-02 10:00:00,,,7.8,28.73,36.53,,49.9,1.9,37.07,0.93,,,,1.65,4.18,28.21,99.9,,215.54,,0.0,143.71,,
2022-01-02 10:15:00,82.0,82.67,7.77,27.34,35.12,,49.95,1.94,38.02,0.94,,,,1.46,4.08,28.85,99.9,,221.38,,0.0,155.09,,
2022-01-02 10:30:00,,,6.58,27.22,33.79,,49.58,1.91,42.84,0.89,,,,1.43,3.94,29.66,99.9,,223.69,,0.0,230.02,,
2022-01-02 10:45:00,,,4.36,27.18,31.54,,50.84,2.06,42.1,0.88,,,,1.39,3.78,30.45,99.49,,223.52,,0.0,389.94,,
2022-01-02 11:00:00,,,6.2,36.58,42.78,,49.73,2.15,25.43,0.9,,,,1.27,3.42,31.63,91.54,,240.77,,0.0,408.07,,
2022-01-02 11:15:00,92.0,93.0,10.09,26.45,36.58,,50.72,2.14,26.89,0.96,,,,1.39,3.39,33.01,87.01,,299.66,,0.0,426.58,,
2022-01-02 11:30:00,79.09,97.0,7.21,30.21,37.42,,50.46,2.03,38.39,0.93,,,,1.33,3.47,33.9,84.46,,302.88,,0.0,452.98,,
2022-01-02 11:45:00,78.0,97.0,3.26,23.02,26.26,,50.39,2.03,40.54,0.91,,,,1.03,3.06,34.27,84.89,,301.22,,0.0,462.56,,
2022-01-02 12:00:00,78.0,97.0,3.86,25.2,29.06,,50.07,2.08,56.13,0.91,,,,1.02,2.95,34.68,84.44,,259.03,,0.0,472.2,,
2022-01-02 12:15:00,78.0,91.01,1.87,20.84,22.72,,50.17,2.03,67.03,0.89,,,,0.92,2.81,34.53,85.01,,130.57,,0.0,477.17,,
2022-01-02 12:30:00,,86.0,0.83,18.36,19.19,0.01,,2.03,,,,,,,,34.38,83.62,,130.94,,0.0,487.41,,
2022-01-02 12:45:00,78.0,86.0,0.88,15.05,15.93,0.43,49.01,1.87,74.23,0.95,,,,0.87,2.34,34.48,81.82,,130.54,,0.0,481.95,,
2022-01-02 13:00:00,78.0,86.0,0.88,13.6,14.46,0.46,49.01,1.84,71.11,0.94,,,,0.83,2.21,34.5,81.31,,106.39,,0.0,479.9,,
2022-01-02 13:15:00,78.0,81.56,0.63,14.32,14.97,0.67,49.21,1.78,72.28,0.88,,,,0.73,2.19,34.98,78.88,,28.5,,0.0,467.37,,
2022-01-02 13:30:00,68.56,78.0,1.27,10.94,12.22,0.74,48.16,1.82,67.77,0.84,,,,0.7,2.28,35.11,77.56,,28.9,,0.0,443.93,,
2022-01-02 13:45:00,68.0,78.0,2.55,12.15,14.7,0.42,48.37,1.76,74.38,0.82,,,,0.72,1.96,35.34,76.29,,29.76,,0.0,433.19,,
2022-01-02 14:00:00,68.0,78.0,1.27,12.84,14.1,0.64,47.63,1.84,64.0,0.77,,,,0.69,1.8,35.48,77.49,,54.16,,0.0,348.03,,
2022-01-02 14:15:00,68.0,69.67,1.41,17.7,19.11,,46.63,1.86,56.45,0.73,,,,0.81,1.88,35.69,75.64,,127.63,,0.0,352.61,,
2022-01-02 14:30:00,61.54,63.0,1.83,21.35,23.2,,46.71,1.95,59.41,0.67,,,,0.84,1.76,36.01,74.5,,129.04,,0.0,233.15,,
2022-01-02 14:45:00,61.0,63.0,0.99,13.45,14.44,0.41,46.51,1.69,78.94,0.7,,,,0.79,1.72,35.34,76.6,,130.53,,0.0,330.87,,
2022-01-02 15:00:00,61.0,63.0,0.46,9.61,10.06,1.4,47.26,1.72,78.25,0.72,,,,0.83,1.89,35.43,74.76,,129.18,,0.0,373.31,,
2022-01-02 15:15:00,61.0,63.55,1.18,12.38,13.55,1.0,47.24,1.7,64.15,0.69,,,,0.74,2.04,36.09,72.79,,128.68,,0.0,298.07,,
2022-01-02 15:30:00,61.92,64.0,2.69,18.99,21.68,0.16,47.34,1.82,59.75,0.67,,,,0.76,2.47,36.3,72.73,,129.28,,0.0,266.66,,
2022-01-02 15:45:00,62.0,64.0,2.55,20.15,22.71,0.02,46.87,1.73,65.23,0.71,,,,0.88,2.69,36.23,72.72,,129.48,,0.0,253.21,,
2022-01-02 16:00:00,62.0,64.0,1.79,18.08,19.86,0.33,46.19,1.73,63.26,0.67,,,,0.97,2.47,35.89,73.36,,129.94,,0.0,205.38,,
2022-01-02 16:15:00,,,1.16,14.52,15.67,1.14,46.25,1.7,77.99,0.63,,,,1.03,2.61,35.32,74.27,,131.74,,0.0,182.24,,
2022-01-02 16:30:00,,,1.09,17.49,18.58,0.43,46.27,1.82,52.31,0.66,,,,0.98,2.82,34.79,77.01,,133.61,,0.0,139.23,,
2022-01-02 16:45:00,,,2.71,33.17,35.9,,46.24,1.88,47.44,0.66,,,,1.23,2.76,34.43,76.34,,134.48,,0.0,104.68,,
2022-01-02 17:00:00,,,1.86,27.21,29.06,,46.6,1.65,76.39,0.66,,,,1.13,3.01,33.79,79.48,,109.36,,0.0,73.98,,
2022-01-02 17:15:00,60.0,64.67,1.09,23.09,24.2,0.03,47.09,1.84,70.44,0.63,,,,0.98,3.15,32.3,89.64,,22.7,,0.0,42.36,,
2022-01-02 17:30:00,,70.0,1.38,31.95,33.32,,46.58,1.9,63.4,0.58,,,,1.04,3.06,30.63,95.29,,23.02,,0.0,20.05,,
2022-01-02 17:45:00,64.0,70.0,1.78,36.63,38.42,,46.96,1.97,54.49,0.66,,,,1.11,3.01,29.63,98.1,,23.21,,0.0,4.17,,
2022-01-02 18:00:00,64.0,70.0,2.05,42.81,44.88,,46.96,1.99,50.09,0.71,,,,1.07,3.33,28.95,99.46,,51.05,,0.0,,,
2022-01-02 18:15:00,64.0,82.78,1.86,52.09,53.98,,47.31,2.2,31.0,0.75,,,,1.12,3.24,28.5,99.9,,135.94,,0.0,,,
2022-01-02 18:30:00,72.4,93.0,3.9,60.67,64.57,,47.05,2.13,24.6,0.74,,,,1.06,3.21,28.13,99.9,,135.57,,0.0,,,
2022-01-02 18:45:00,73.0,93.0,5.28,49.89,55.16,,47.33,2.12,23.39,0.78,,,,1.05,3.11,27.63,99.9,,135.82,,0.0,,,
2022-01-02 19:00:00,73.0,93.0,7.74,46.67,54.42,,49.88,2.17,18.48,0.81,,,,1.0,3.52,27.11,99.9,,108.94,,0.0,,,
2022-01-02 19:15:00,73.0,100.08,4.66,35.5,40.14,,50.6,2.11,19.72,0.8,,,,0.89,2.89,26.56,99.9,,26.52,,0.0,,,
2022-01-02 19:30:00,75.77,106.0,6.65,42.84,49.49,,50.53,2.35,16.82,0.8,,,,0.98,2.11,26.05,99.9,,27.58,,0.0,,,
2022-01-02 19:45:00,76.0,106.0,11.57,37.9,49.48,,51.66,2.37,17.59,0.82,,,,1.11,1.99,25.73,99.9,,26.11,,0.0,,,
2022-01-02 20:00:00,76.0,106.0,24.44,47.95,72.4,,51.65,2.74,12.07,0.83,,,,0.93,2.88,25.65,99.9,,28.81,,0.0,,,
2022-01-02 20:15:00,76.0,110.44,83.28,56.5,140.04,,51.79,3.55,10.35,0.86,,,,0.99,2.8,25.52,99.9,,30.15,,0.0,,,
2022-01-02 20:30:00,101.2,114.0,49.19,54.41,103.37,,52.38,3.29,10.72,0.92,,,,1.23,2.93,25.39,99.9,,214.61,,0.0,,,
2022-01-02 20:45:00,103.0,114.0,31.02,60.12,91.11,,52.71,3.21,10.87,1.04,,,,1.72,3.62,25.16,99.9,,306.64,,0.0,,,
2022-01-02 21:00:00,103.0,114.0,187.85,55.49,243.78,,53.44,4.84,8.45,1.2,,,,2.31,4.87,25.01,99.9,,233.75,,0.0,,,
2022-01-02 21:15:00,103.0,147.89,94.86,59.5,154.19,,54.86,3.75,8.99,1.36,,,,2.65,5.51,25.01,99.9,,177.48,,0.0,,,
2022-01-02 21:30:00,128.2,175.0,33.91,55.85,89.75,,54.76,2.86,8.51,1.5,,,,3.01,5.98,25.01,99.9,,305.08,,0.0,,,
2022-01-02 21:45:00,130.0,175.0,26.99,47.42,74.4,,54.4,3.01,8.59,1.69,,,,3.0,5.23,24.58,99.9,,305.2,,0.0,,,
2022-01-02 22:00:00,130.0,175.0,92.99,60.76,153.76,,53.89,3.3,8.17,1.61,,,,3.12,5.33,24.33,99.9,,234.34,,0.0,,,
2022-01-02 22:15:00,,134.44,55.0,29.02,83.88,,,2.78,11.67,1.57,,,,3.28,5.67,24.66,99.9,,32.5,,0.0,,,
2022-01-02 22:30:00,96.4,102.0,88.49,60.91,149.42,,52.59,3.23,8.85,1.62,,,,2.92,4.88,24.92,99.9,,35.28,,0.0,,,
2022-01-02 22:45:00,94.0,102.0,72.13,44.41,116.16,0.88,52.34,2.85,10.8,1.57,,,,2.33,4.82,24.94,99.9,,267.85,,0.0,,,
2022-01-02 23:00:00,94.0,102.0,34.4,54.19,88.62,0.15,51.35,2.54,11.16,1.52,,,,2.63,5.35,24.81,99.9,,307.5,,0.0,,,
2022-01-02 23:15:00,94.0,100.91,145.79,62.37,208.3,,51.19,3.41,7.72,1.47,,,,3.08,5.62,24.67,99.9,,307.35,,0.0,,,
2022-01-02 23:30:00,98.67,100.0,99.57,66.82,166.5,,51.81,3.16,9.0,1.53,,,,3.05,5.49,24.58,99.9,,307.42,,0.0,,,
2022-01-02 23:45:00,99.0,100.0,67.06,57.71,124.56,0.09,51.09,2.94,8.3,1.52,,,,3.17,6.32,24.58,99.9,,307.44,,0.0,,,
2022-01-03 00:00:00,99.0,100.0,25.52,49.56,75.1,,51.61,2.5,9.33,1.68,,,,3.09,6.54,24.51,99.9,,306.67,,0.0,,,
2022-01-03 00:15:00,99.0,104.44,25.38,49.66,75.05,,49.68,2.59,10.04,1.61,,,,2.97,6.85,24.3,99.9,,305.48,,0.0,,,
2022-01-03 00:30:00,,,19.13,41.6,60.71,,50.78,2.09,23.1,1.57,,,,3.15,6.99,24.15,99.9,,306.93,,0.0,,,
2022-01-03 00:45:00,,,8.16,26.34,34.48,,50.68,1.99,31.67,1.52,,,,3.18,6.6,24.27,99.9,,308.06,,0.0,,,
2022-01-03 01:00:00,,,8.95,27.92,36.87,,49.45,1.97,35.21,1.64,,,,2.9,6.43,24.37,99.9,,307.29,,0.0,,,
2022-01-03 01:15:00,,,15.6,30.95,46.54,,49.97,2.02,29.24,1.48,,,,2.95,6.39,24.47,99.9,,307.03,,0.0,,,
2022-01-03 01:30:00,,,15.69,46.11,61.8,,48.69,2.23,19.98,1.62,,,,2.78,6.46,24.44,99.9,,305.67,,0.0,,,
2022-01-03 01:45:00,,,18.07,46.12,64.19,,48.41,2.12,21.45,1.4,,,,2.55,6.0,24.32,99.9,,305.72,,0.0,,,
2024-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 00:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 00:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 00:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 01:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 01:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 01:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 01:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 02:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 02:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 02:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 02:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 03:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 03:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 03:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 03:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 04:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 04:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 04:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 04:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 05:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 05:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 05:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 05:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 06:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 06:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 06:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 06:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 07:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 07:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 07:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 07:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 08:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 08:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 08:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 08:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 09:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 09:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 09:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 09:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 10:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 10:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 10:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 10:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 11:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 11:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 11:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 11:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 12:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 12:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 12:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 12:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 13:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 13:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 13:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 13:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 14:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 14:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 14:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 14:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 15:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 15:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 15:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 15:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 16:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 16:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 16:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 16:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 17:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 17:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 17:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 17:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 18:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 18:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 18:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 18:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 19:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 19:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 19:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 19:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 20:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 20:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 20:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 20:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 21:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 21:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 21:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 21:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 22:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 22:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 22:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 22:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 23:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 23:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 23:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-01 23:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-02 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-02 00:15:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-02 00:30:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-02 00:45:00,,,,,,,,,,,,,,,,,,,,,0.0,,,
